huspacy lemma == huspacy em_lemma == emagyar lemma,huspacy lemma,huspacy em_lemma,emagyar lemma,huspacy token,emagyar token
False,|biztosítva|,|biztosít|,|biztosít|,|biztosítva|,|biztosítva|
False,|ezáltal|,|None|,|ezáltal|,|ezáltal|,|ezáltal|
False,|is|,|None|,|is|,|is|,|is|
False,|hozzájárulva|,|hozzájárul|,|hozzájárul|,|hozzájárulva|,|hozzájárulva|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselő|,|képviselő|,|képviselő|,|Képviselő|,|Képviselő|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|ez|,|None|,|ez|,|ezekkel|,|ezekkel|
False,|ez|,|None|,|ez|,|ebből|,|ebből|
False,|számára|,|számomra|,|számomra|,|számomra|,|számomra|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|is|,|None|,|is|,|is|,|is|
False,|mindig|,|None|,|mindig|,|mindig|,|mindig|
False,|is|,|None|,|is|,|is|,|is|
False,|így|,|None|,|így|,|így|,|így|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|szintén|,|None|,|szintén|,|Szintén|,|Szintén|
False,|Dócs|,|None|,|Dócs|,|Dócs|,|Dócs|
False,|Haza|,|None|,|haza|,|Hazánk|,|Hazánk|
False,|DÓCS|,|None|,|DÓCS|,|DÓCS|,|DÓCS|
False,|DÁVID|,|Dávid|,|Dávid|,|DÁVID|,|DÁVID|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Elnök|,|elnök|,|elnök|,|Elnök|,|Elnök|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselőtárs|,|képviselőtárs|,|képviselőtárs|,|Képviselőtársaim|,|Képviselőtársaim|
False,|lesz|,|lesz|,|van|,|legyen|,|legyen|
False,|válasz|,|válasz|,|választ|,|választ|,|választ|
False,|mi|,|ami|,|mi|,|minket|,|minket|
False,|ahogy|,|None|,|ahogy|,|Ahogy|,|Ahogy|
False,|mára|,|None|,|ma|,|mára|,|mára|
False,|azon|,|az|,|az|,|Azon|,|Azon|
False,|sajnos|,|None|,|sajnos|,|Sajnos|,|Sajnos|
False,|rendőre|,|rendőr|,|rendőr|,|rendőreink|,|rendőreink|
False,|kevés|,|None|,|kevés|,|kevesen|,|kevesen|
False,|alulfizetett|,|None|,|alulfizetett|,|alulfizetettek|,|alulfizetettek|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Kormánypárti|,|None|,|kormánypárti|,|Kormánypárti|,|Kormánypárti|
False,|Képviselőtárs|,|képviselőtárs|,|képviselőtárs|,|Képviselőtársaim|,|Képviselőtársaim|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Belügyminiszter|,|None|,|belügyminiszter|,|Belügyminiszter|,|Belügyminiszter|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|locsolgathat|,|locsol|,|locsol|,|locsolgathatunk|,|locsolgathatunk|
False,|Betadine|,|None|,|Betadine|,|Betadine-t|,|Betadine-t|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|várhat|,|vár|,|vár|,|várhatjuk|,|várhatjuk|
False,|több|,|None|,|sok|,|több|,|több|
False,|rendőrein|,|rendőr|,|rendőr|,|rendőreinktől|,|rendőreinktől|
False,|tőle|,|ők|,|ők|,|tőlük|,|tőlük|
False,|miközben|,|None|,|miközben|,|miközben|,|miközben|
False,|első|,|egy|,|egy|,|első|,|első|
False,|több|,|sok|,|sok|,|több|,|több|
False,|tíz|,|None|,|tíz|,|tízszer|,|tízszer|
False,|ennyi|,|None|,|ennyi|,|ennyien|,|ennyien|
False,|rajta|,|ő|,|ő|,|rajta|,|rajta|
False,|ugyan|,|None|,|ugyan|,|ugyan|,|ugyan|
False,|sok|,|None|,|sok|,|soknak|,|soknak|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|több|,|sok|,|sok|,|több|,|több|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|maga|,|mag|,|maga|,|magunkat|,|magunkat|
False,|lesz|,|None|,|lesz|,|lesz|,|lesz|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|is|,|None|,|is|,|is|,|is|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|mindez|,|None|,|mindez|,|mindez|,|mindez|
False,|felszámolva|,|felszámol|,|felszámol|,|felszámolva|,|felszámolva|
False,|sajnos|,|None|,|sajnos|,|sajnos|,|sajnos|
False,|is|,|None|,|is|,|is|,|is|
False,|éppenhogy|,|None|,|éppenhogy|,|éppenhogy|,|éppenhogy|
False,|sugallva|,|sugall|,|sugall|,|sugallva|,|sugallva|
False,|lesz|,|None|,|van|,|legyen|,|legyen|
False,|más|,|None|,|más|,|más|,|más|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|is|,|None|,|is|,|is|,|is|
False,|lesz|,|None|,|lesz|,|lennének|,|lennének|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|vezényelv|,|None|,|vezényel|,|vezényelve|,|vezényelve|
False,|ahelyett|,|None|,|ahelyett|,|ahelyett|,|ahelyett|
False,|semmilyen|,|None|,|semmilyen|,|semmilyen|,|semmilyen|
False,|kitéve|,|kitesz|,|kitesz|,|kitéve|,|kitéve|
False,|mely|,|amely|,|amely|,|melyekről|,|melyekről|
False,|fősodratú|,|None|,|fősodratú|,|fősodratú|,|fősodratú|
False,|Fidesz-médiá|,|None|,|Fidesz-média|,|Fidesz-médiából|,|Fidesz-médiából|
False,|teljesítő|,|None|,|teljesítő|,|teljesítők|,|teljesítők|
False,|hozzá|,|mi|,|mi|,|hozzánk|,|hozzánk|
False,|köv|,|kő|,|kő|,|kövekkel|,|kövekkel|
False,|is|,|None|,|is|,|is|,|is|
False,|szorul|,|szorul|,|szorult|,|szorult|,|szorult|
False,|permetlev|,|permetlé|,|permetlé|,|permetlevet|,|permetlevet|
False,|egyéb|,|None|,|egyéb|,|egyéb|,|egyéb|
False,|is|,|None|,|is|,|is|,|is|
False,|elő|,|None|,|elő|,|elő|,|elő|
False,|éleslőfegyver|,|None|,|éleslőfegyver|,|éleslőfegyvert|,|éleslőfegyvert|
False,|fog|,|None|,|fog|,|fognak|,|fognak|
False,|rá|,|ők|,|ők|,|rájuk|,|rájuk|
False,|le|,|None|,|le|,|le|,|le|
False,|rá|,|ők|,|ők|,|rájuk|,|rájuk|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|bújva|,|None|,|bújik|,|bújva|,|bújva|
False,|amióta|,|None|,|amióta|,|Amióta|,|Amióta|
False,|elegendő|,|None|,|elegendő|,|elegendő|,|elegendő|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|Hazánk|,|None|,|haza|,|Hazánk|,|Hazánk|
False,|Mozgalom|,|None|,|mozgalom|,|Mozgalom|,|Mozgalom|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|ezért|,|None|,|ezért|,|Ezért|,|Ezért|
False,|fontosságú|,|None|,|fontosságú|,|fontosságúként|,|fontosságúként|
False,|demotiváltság|,|None|,|demotiváltság|,|demotiváltságot|,|demotiváltságot|
False,|Hazánk|,|None|,|haza|,|Hazánk|,|Hazánk|
False,|Mozgalom|,|None|,|mozgalom|,|Mozgalom|,|Mozgalom|
False,|több|,|None|,|sok|,|többek|,|többek|
False,|is|,|None|,|is|,|is|,|is|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|Haza|,|None|,|haza|,|Hazánk|,|Hazánk|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|13.30|,|None|,|13.30|,|13.30|,|13.30|
False,|RÉTVÁRI|,|None|,|rétvári|,|RÉTVÁRI|,|RÉTVÁRI|
False,|BENCE|,|Bence|,|Bence|,|BENCE|,|BENCE|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselő|,|képviselő|,|képviselő|,|Képviselő|,|Képviselő|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|mondhat|,|mond|,|mond|,|mondhatnám|,|mondhatnám|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|minthogyha|,|None|,|minthogyha|,|minthogyha|,|minthogyha|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|mindig|,|None|,|mindig|,|mindig|,|mindig|
False,|megszegve|,|megszeg|,|megszeg|,|megszegve|,|megszegve|
False,|kijátszva|,|kijátszik|,|kijátszik|,|kijátszva|,|kijátszva|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|is|,|None|,|is|,|is|,|is|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselő|,|képviselő|,|képviselő|,|Képviselő|,|Képviselő|
False,|Úr|,|None|,|úr|,|Úr|,|Úr|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|van|,|None|,|van|,|volt|,|volt|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|ahova|,|None|,|ahova|,|ahova|,|ahova|
False,|nemcsak|,|None|,|nemcsak|,|nemcsak|,|nemcsak|
False,|is|,|None|,|is|,|is|,|is|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|fog|,|None|,|fog|,|fognak|,|fognak|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|be|,|None|,|be|,|be|,|be|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|mindeközben|,|None|,|mindeközben|,|mindeközben|,|mindeközben|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|Jobbik|,|None|,|jó|,|Jobbiknak|,|Jobbiknak|
False,|Gárda|,|None|,|gárda|,|Gárda|,|Gárda|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|is|,|None|,|is|,|is|,|is|
False,|sokszor|,|None|,|sok|,|sokszor|,|sokszor|
False,|más|,|None|,|más|,|más|,|más|
False,|megszegve|,|megszeg|,|megszeg|,|megszegve|,|megszegve|
False,|ez|,|None|,|ez|,|ezeket|,|ezeket|
False,|sok|,|None|,|sok|,|sok|,|sok|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|is|,|None|,|is|,|is|,|is|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|be|,|None|,|be|,|be|,|be|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|nemcsak|,|None|,|nemcsak|,|nemcsak|,|nemcsak|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|is|,|None|,|is|,|is|,|is|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|is|,|None|,|is|,|is|,|is|
False,|az|,|None|,|az|,|azoknak|,|azoknak|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|szerinte|,|None|,|szerint|,|Szerintem|,|Szerintem|
False,|bármilyen|,|None|,|bármilyen|,|bármilyen|,|bármilyen|
False,|aláírnáe|,|None|,|aláírná|,|aláírnáe|,|aláírnáe|
False,|az|,|az|,|azon|,|azon|,|azon|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|is|,|None|,|is|,|is|,|is|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|lesz|,|None|,|van|,|legyen|,|legyen|
False,|szerinte|,|None|,|szerint|,|szerintem|,|szerintem|
False,|inkább|,|None|,|inkább|,|leginkább|,|leginkább|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|rendőröké|,|rendőr|,|rendőr|,|rendőröké|,|rendőröké|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|Ön|,|None|,|ön|,|Önök|,|Önök|
False,|politikai|,|None|,|politikailag|,|politikailag|,|politikailag|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|azért|,|None|,|az|,|azért|,|azért|
False,|is|,|None|,|is|,|is|,|is|
False,|igyekezik|,|igyekszik|,|igyekszik|,|igyekeztünk|,|igyekeztünk|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|több|,|sok|,|sok|,|több|,|több|
False,|korábbi|,|korai|,|korábbi|,|korábbi|,|korábbi|
False,|kétharmad|,|None|,|kéthárom|,|kétharmadával|,|kétharmadával|
False,|is|,|None|,|is|,|is|,|is|
False,|33|,|33|,|33 450|,|33|,|33 450|
False,|van|,|None|,|van|,|volt|,|volt|
False,|míg|,|None|,|míg|,|míg|,|míg|
False,|2022.|,|2022|,|2022|,|2022.|,|2022.|
False,|1.|,|1|,|1|,|1-jén|,|1-jén|
False,|36|,|36|,|36 624|,|36|,|36 624|
False,|ön|,|None|,|ön|,|önnek|,|önnek|
False,|elhagyjáke|,|None|,|elhagyjáke|,|elhagyjáke|,|elhagyjáke|
False,|is|,|None|,|is|,|is|,|is|
False,|emellé|,|None|,|emellé|,|emellé|,|emellé|
False,|honnan|,|None|,|honnan|,|honnan|,|honnan|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|mi|,|min|,|ami|,|min|,|min|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|aki|,|None|,|aki|,|akikről|,|akikről|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|ennyi|,|None|,|ennyi|,|ennyien|,|ennyien|
False,|több|,|sok|,|sok|,|több|,|több|
False,|megkocogtat|,|megkocog|,|megkocog|,|megkocogtatja|,|megkocogtatja|
False,|így|,|None|,|így|,|Így|,|Így|
False,|elmondhat|,|elmond|,|elmond|,|elmondhatjuk|,|elmondhatjuk|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Komjáthi|,|None|,|Komjáthi|,|Komjáthi|,|Komjáthi|
False,|KOMJÁTHI|,|None|,|KOMJÁTHI|,|KOMJÁTHI|,|KOMJÁTHI|
False,|IMRE|,|Imre|,|Imre|,|IMRE|,|IMRE|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|az|,|None|,|az|,|azokon|,|azokon|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|Fidesz-kormány|,|None|,|Fidesz-kormány|,|Fidesz-kormány|,|Fidesz-kormány|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|kinevezett|,|None|,|kinevezett|,|kinevezetteken|,|kinevezetteken|
False,|kormány-|,|kormány|,|kormány|,|kormány-|,|kormány-|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|tudhat|,|tud|,|tud|,|tudhassák|,|tudhassák|
False,|lebukot|,|None|,|lebukot|,|lebukotte|,|lebukotte|
False,|beismertee|,|None|,|beismertee|,|beismertee|,|beismertee|
False,|ezer|,|None|,|ezer|,|ezreit|,|ezreit|
False,|munká|,|munka|,|munka|,|munkájuktól|,|munkájuktól|
False,|eközben|,|None|,|eközben|,|Eközben|,|Eközben|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|maga|,|None|,|maga|,|magán|,|magán|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|zsebén|,|zseb|,|zseb|,|zsebén|,|zsebén|
False,|is|,|None|,|is|,|is|,|is|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|míg|,|None|,|míg|,|Míg|,|Míg|
False,|addig|,|None|,|addig|,|addig|,|addig|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|van|,|None|,|van|,|volt|,|volt|
False,|Orbán-kormány|,|None|,|Orbán-kormány|,|Orbán-kormány|,|Orbán-kormány|
False,|is|,|None|,|is|,|is|,|is|
False,|van|,|None|,|van|,|volt|,|volt|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|több|,|None|,|sok|,|több|,|több|
False,|Atyaúristen|,|None|,|atyaúristen|,|Atyaúristen|,|Atyaúristen|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|is|,|None|,|is|,|is|,|is|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|ön|,|None|,|ön|,|Önök|,|Önök|
False,|előre|,|None|,|előre|,|előre|,|előre|
False,|sorolhat|,|sorol|,|sorol|,|sorolhatnám|,|sorolhatnám|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|több|,|sok|,|sok|,|többeknek|,|többeknek|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselőtárs|,|képviselőtárs|,|képviselőtárs|,|Képviselőtársak|,|Képviselőtársak|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Orbán-kormány|,|None|,|Orbán-kormány|,|Orbán-kormány|,|Orbán-kormány|
False,|több|,|None|,|sok|,|több|,|több|
False,|miközben|,|None|,|miközben|,|miközben|,|miközben|
False,|oligarchá|,|oligarcha|,|oligarcha|,|oligarchákat|,|oligarchákat|
False,|rá|,|ők|,|ők|,|rájuk|,|rájuk|
False,|Garancsi|,|None|,|Garancsi|,|Garancsi|,|Garancsi|
False,|Szíjj|,|None|,|szín|,|Szíjj|,|Szíjj|
False,|Tiborcz|,|None|,|Tiborcz|,|Tiborcz|,|Tiborcz|
False,|is|,|None|,|is|,|is|,|is|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|neki|,|ők|,|ők|,|Nekik|,|Nekik|
False,|mi|,|ami|,|mi|,|miből|,|miből|
False,|extrán|,|None|,|extra|,|extrán|,|extrán|
False,|tízezer|,|None|,|tízezer|,|tízezreit|,|tízezreit|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|frankó|,|None|,|frankó|,|frankót|,|frankót|
False,|lesz|,|None|,|lesz|,|legyenek|,|legyenek|
False,|gyakorlati|,|None|,|gyakorlatilag|,|gyakorlatilag|,|gyakorlatilag|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|DÖMÖTÖR|,|Dömötör|,|Dömötör|,|DÖMÖTÖR|,|DÖMÖTÖR|
False,|CSABA|,|Csaba|,|Csaba|,|CSABA|,|CSABA|
False,|Miniszterelnöki|,|None|,|miniszterelnöki|,|Miniszterelnöki|,|Miniszterelnöki|
False,|Kabinetiroda|,|None|,|kabinetiroda|,|Kabinetiroda|,|Kabinetiroda|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselő|,|képviselő|,|képviselő|,|Képviselő|,|Képviselő|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|számíthat|,|számít|,|számít|,|számíthatnak|,|számíthatnak|
False,|van|,|None|,|van|,|volt|,|volt|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|fog|,|None|,|fog|,|fogja|,|fogja|
False,|olyannyira|,|None|,|olyannyira|,|olyannyira|,|olyannyira|
False,|sosem|,|None|,|sosem|,|sosem|,|sosem|
False,|annyira|,|None|,|annyira|,|annyira|,|annyira|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|13.40|,|None|,|13.40|,|13.40|,|13.40|
False,|Szeret|,|szeret|,|szeret|,|Szeretném|,|Szeretném|
False,|úr|,|None|,|úr|,|úr|,|úr|
False,|kormányinfón|,|None|,|kormányinfó|,|Kormányinfón|,|Kormányinfón|
False,|semmilyen|,|None|,|semmilyen|,|semmilyen|,|semmilyen|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|is|,|None|,|is|,|is|,|is|
False,|van|,|None|,|van|,|volt|,|volt|
False,|több|,|None|,|sok|,|több|,|több|
False,|is|,|None|,|is|,|is|,|is|
False,|hogyha|,|None|,|hogyha|,|Hogyha|,|Hogyha|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|az|,|az|,|arra|,|arra|,|arra|
False,|emlékeztet|,|emlékeztet|,|emlékez|,|emlékeztetni|,|emlékeztetni|
False,|van|,|None|,|van|,|volt|,|volt|
False,|hogyha|,|None|,|hogyha|,|Hogyha|,|Hogyha|
False,|is|,|None|,|is|,|is|,|is|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|több|,|None|,|sok|,|több|,|több|
False,|több|,|sok|,|sok|,|több|,|több|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|hogyha|,|None|,|hogyha|,|hogyha|,|hogyha|
False,|inkább|,|None|,|inkább|,|leginkább|,|leginkább|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|először|,|None|,|először|,|legelőször|,|legelőször|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|több|,|sok|,|sok|,|több|,|több|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|hogyha|,|None|,|hogyha|,|hogyha|,|hogyha|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|mindez|,|None|,|mindez|,|mindezt|,|mindezt|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|is|,|None|,|is|,|is|,|is|
False,|szembesülik|,|szembesül|,|szembesül|,|szembesültünk|,|szembesültünk|
False,|okozó|,|None|,|okozó|,|okozói|,|okozói|
False,|így|,|None|,|így|,|így|,|így|
False,|is|,|None|,|is|,|is|,|is|
False,|ön|,|None|,|ön|,|Önök|,|Önök|
False,|emelhet|,|emel|,|emel|,|emelhették|,|emelhették|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|enyhíthet|,|enyhít|,|enyhít|,|enyhíthették|,|enyhíthették|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|inkább|,|None|,|inkább|,|leginkább|,|leginkább|
False,|kiszolgáltatott|,|None|,|kiszolgáltatott|,|kiszolgáltatottak|,|kiszolgáltatottak|
False,|terh|,|teher|,|teher|,|terheit|,|terheit|
False,|nyújthat|,|nyújt|,|nyújt|,|nyújthattak|,|nyújthattak|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|is|,|None|,|is|,|is|,|is|
False,|beszélhet|,|beszél|,|beszél|,|beszélhetek|,|beszélhetek|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|semmilyen|,|None|,|semmilyen|,|semmilyen|,|semmilyen|
False,|nincsen|,|nincs|,|nincs|,|nincsen|,|nincsen|
False,|egész|,|None|,|egész|,|egész|,|egész|
False,|hogyha|,|None|,|hogyha|,|Hogyha|,|Hogyha|
False,|ez|,|None|,|ez|,|ezekben|,|ezekben|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|okozó|,|None|,|okozó|,|okozója|,|okozója|
False,|kényszeríthet|,|kényszerít|,|kényszerít|,|kényszerítheti|,|kényszerítheti|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|hogyha|,|None|,|hogyha|,|hogyha|,|hogyha|
False,|mikor|,|None|,|mikor|,|mikor|,|mikor|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|is|,|None|,|is|,|is|,|is|
False,|lesz|,|None|,|lesz|,|lesz|,|lesz|
False,|ezért|,|None|,|ezért|,|Ezért|,|Ezért|
False,|sok|,|None|,|sok|,|sok|,|sok|
False,|minden|,|None|,|minden|,|mindenben|,|mindenben|
False,|egyetérthet|,|egyetért|,|egyetért|,|egyetérthetünk|,|egyetérthetünk|
False,|ez|,|None|,|ez|,|ezekben|,|ezekben|
False,|zászlainkra|,|None|,|zászl|,|zászlainkra|,|zászlainkra|
False,|Dr.|,|None|,|dr.|,|Dr.|,|Dr.|
False,|Latorcai|,|None|,|latorcai|,|Latorcai|,|Latorcai|
False,|János|,|János|,|jános|,|János|,|János|
False,|így|,|None|,|így|,|Így|,|Így|
False,|róla|,|ő|,|ő|,|róla|,|róla|
False,|hogyha|,|None|,|hogyha|,|hogyha|,|hogyha|
False,|említett|,|None|,|említett|,|említetteken|,|említetteken|
False,|is|,|None|,|is|,|is|,|is|
False,|számos|,|None|,|számos|,|számos|,|számos|
False,|élelmiszerár-|,|élelmiszerár|,|élelmiszerár|,|élelmiszerár-|,|élelmiszerár-|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|azért|,|None|,|az|,|azért|,|azért|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|Kunhalmi|,|None|,|kunhalmi|,|Kunhalmi|,|Kunhalmi|
False,|Komjáthi|,|None|,|Komjáthi|,|Komjáthi|,|Komjáthi|
False,|pár|,|None|,|pár|,|pár|,|pár|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|Kunhalmi|,|None|,|kunhalmi|,|Kunhalmi|,|Kunhalmi|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|itt|,|None|,|itt|,|itt|,|itt|
