mind a 4 egyenlő-e,huspacy sima pos,huspacy tag (detailed pos),huspacy em ud tag,emagyar pos,huspacy token,emagyar token
False,|PROPN|,|PROPN|,|[]|,|NOUN|,ELNÖK,ELNÖK
False,|NOUN|,|NOUN|,|NOUN|,|ADV|,|félre|,|félre|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|DET|,|ADV|,|ADV|,|egyet|,|egyet|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|EP-képviselőik|,|EP-képviselőik|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|ADJ|,|ADJ|,|ADJ|,|VERB|,|kitört|,|kitört|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahol|,|ahol|
False,|ADV|,|ADV|,|[]|,|ADV|,|fel|,|fel|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|tehát|,|tehát|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahol|,|ahol|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|ADP|,|ADJ|,|[]|,|ADJ|,|függően|,|függően|
False,|ADV|,|ADV|,|[]|,|CONJ|,|Szóval|,|Szóval|
False,|DET|,|DET|,|[]|,|PRON|,|ebben|,|ebben|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|de|,|de|
False,|VERB|,|VERB|,|VERB|,|ADJ|,|tett|,|tett|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADJ|,|ADJ|,|[]|,|ADJ|,|genderideológiás|,|genderideológiás|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|És|,|És|
False,|ADV|,|ADV|,|[]|,|ADV|,|annál|,|annál|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|AUX|,|AUX|,|[]|,|VERB|,|vagyok|,|vagyok|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|NOUN|,|NOUN|,|[]|,|NUM|,|eleget|,|eleget|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|illetve|,|illetve|
False,|NOUN|,|NOUN|,|[]|,|NUM|,|eleget|,|eleget|
False,|AUX|,|AUX|,|[]|,|VERB|,|fog|,|fog|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|tehát|,|tehát|
False,|VERB|,|VERB|,|[]|,|VERB|,|remélhetjüke|,|remélhetjüke|
False,|AUX|,|AUX|,|[]|,|VERB|,|fogják|,|fogják|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|illetve|,|illetve|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|NUM|,|13.20|,|13.20|
False,|PROPN|,|NOUN|,|PROPN|,|PROPN|,|ESZTER|,|ESZTER|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Kulturális|,|Kulturális|
False,|PROPN|,|PROPN|,|[]|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Innovációs|,|Innovációs|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Minisztérium|,|Minisztérium|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|NOUN|,|PRON|,|[]|,|ADP|,|közöttünk|,|közöttünk|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Unióban|,|Unióban|
False,|PRON|,|PRON|,|[]|,|ADJ|,|egyik|,|egyik|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hiszen|,|hiszen|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|illetve|,|illetve|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahogyan|,|ahogyan|
False,|ADV|,|ADV|,|[]|,|PRON|,|eddig|,|eddig|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|ADV|,|mindig|,|mindig|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|NOUN|,|NOUN|,|[]|,|NUM|,|eleget|,|eleget|
False,|AUX|,|AUX|,|[]|,|VERB|,|fog|,|fog|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|ugyanis|,|ugyanis|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezért|,|ezért|
False,|DET|,|DET|,|[]|,|NUM|,|több|,|több|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PRON|,|PRON|,|[]|,|NUM|,|néhány|,|néhány|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|NOUN|,|PROPN|,|NOUN|,|NOUN|,|Alaptörvénye|,|Alaptörvénye|
False,|DET|,|DET|,|[]|,|NUM|,|számos|,|számos|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|PRON|,|ezért|,|ezért|
False,|NOUN|,|NOUN|,|NOUN|,|ADP|,|részére|,|részére|
False,|ADV|,|ADV|,|[]|,|PRON|,|Eddig|,|Eddig|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Unióban|,|Unióban|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|GDP|,|GDP|
False,|ADV|,|ADV|,|[]|,|ADV|,|fel|,|fel|
False,|DET|,|DET|,|[]|,|ADV|,|mindazokat|,|mindazokat|
False,|ADJ|,|ADJ|,|[]|,|ADV|,|Elég|,|Elég|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahogyan|,|ahogyan|
False,|ADV|,|ADV|,|[]|,|PRON|,|eddig|,|eddig|
False,|ADV|,|ADV|,|[]|,|ADV|,|ezután|,|ezután|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|de|,|de|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|AUX|,|AUX|,|[]|,|VERB|,|legyen|,|legyen|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|VERB|,|AUX|,|VERB|,|VERB|,|legyenek|,|legyenek|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezáltal|,|ezáltal|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|PROPN|,|NOUN|,|NOUN|,|Úr|,|Úr|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|DET|,|PRON|,|[]|,|PRON|,|ezekkel|,|ezekkel|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|DET|,|DET|,|[]|,|PRON|,|ebből|,|ebből|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|ADV|,|mindig|,|mindig|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|így|,|így|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|Szintén|,|Szintén|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Dócs|,|Dócs|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hazánk|,|Hazánk|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|DÓCS|,|DÓCS|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ház|,|Ház|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|NOUN|,|NOUN|,|NOUN|,|VERB|,|választ|,|választ|
False,|ADV|,|ADV|,|[]|,|PRON|,|Ahogy|,|Ahogy|
False,|ADV|,|ADV|,|[]|,|NOUN|,|mára|,|mára|
False,|ADP|,|ADV|,|ADP|,|ADP|,|felül|,|felül|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|INTJ|,|INTJ|,|[]|,|ADV|,|Sajnos|,|Sajnos|
False,|ADJ|,|ADJ|,|[]|,|NUM|,|kevesen|,|kevesen|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|VERB|,|VERB|,|[]|,|ADJ|,|alulfizetettek|,|alulfizetettek|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Kormánypárti|,|Kormánypárti|
False,|NOUN|,|PROPN|,|NOUN|,|NOUN|,|Képviselőtársaim|,|Képviselőtársaim|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Belügyminiszter|,|Belügyminiszter|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Betadine-t|,|Betadine-t|
False,|DET|,|PRON|,|[]|,|PRON|,|ezt|,|ezt|
False,|DET|,|DET|,|[]|,|NUM|,|több|,|több|
False,|ADV|,|ADV|,|[]|,|PRON|,|miközben|,|miközben|
False,|ADV|,|CCONJ|,|ADV|,|CONJ|,|sem|,|sem|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|sem|,|sem|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|NUM|,|tízszer|,|tízszer|
False,|PRON|,|PRON|,|[]|,|NUM|,|ennyien|,|ennyien|
False,|SCONJ|,|SCONJ|,|[]|,|ADV|,|ugyan|,|ugyan|
False,|ADJ|,|ADJ|,|[]|,|NUM|,|soknak|,|soknak|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|de|,|de|
False,|PRON|,|DET|,|PRON|,|PRON|,|abból|,|abból|
False,|DET|,|DET|,|[]|,|PRON|,|ez|,|ez|
False,|VERB|,|AUX|,|VERB|,|VERB|,|lenne|,|lenne|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|s|,|s|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|VERB|,|AUX|,|VERB|,|VERB|,|fogjuk|,|fogjuk|
False,|NOUN|,|PRON|,|NOUN|,|PRON|,|magunkat|,|magunkat|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|AUX|,|AUX|,|[]|,|VERB|,|lesz|,|lesz|
False,|DET|,|DET|,|[]|,|PRON|,|ebben|,|ebben|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|PRON|,|PRON|,|[]|,|NOUN|,|mindez|,|mindez|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hiszen|,|hiszen|
False,|VERB|,|AUX|,|VERB|,|VERB|,|lett|,|lett|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hanem|,|hanem|
False,|INTJ|,|INTJ|,|[]|,|ADV|,|sajnos|,|sajnos|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hiszen|,|hiszen|
False,|SCONJ|,|ADV|,|[]|,|CONJ|,|éppenhogy|,|éppenhogy|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|pedig|,|pedig|
False,|AUX|,|AUX|,|[]|,|VERB|,|legyen|,|legyen|
False,|PRON|,|PRON|,|[]|,|NOUN|,|más|,|más|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|AUX|,|AUX|,|[]|,|VERB|,|lennének|,|lennének|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|NOUN|,|ADV|,|[]|,|ADV|,|vezényelve|,|vezényelve|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahelyett|,|ahelyett|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|DET|,|DET|,|[]|,|PRON|,|semmilyen|,|semmilyen|
False,|ADJ|,|ADJ|,|[]|,|ADJ|,|fősodratú|,|fősodratú|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|Fidesz-médiából|,|Fidesz-médiából|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|teljesítők|,|teljesítők|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|s|,|s|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hanem|,|hanem|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|VERB|,|VERB|,|VERB|,|ADJ|,|szorult|,|szorult|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|valamint|,|valamint|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|DET|,|DET|,|[]|,|NOUN|,|egyéb|,|egyéb|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|de|,|de|
False,|DET|,|DET|,|DET|,|NUM|,|egy|,|egy|
False,|ADV|,|ADV|,|[]|,|ADV|,|elő|,|elő|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|éleslőfegyvert|,|éleslőfegyvert|
False,|AUX|,|AUX|,|[]|,|VERB|,|fognak|,|fognak|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|ADV|,|ADV|,|[]|,|ADV|,|le|,|le|
False,|PRON|,|DET|,|[]|,|ADJ|,|saját|,|saját|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|NOUN|,|NOUN|,|NOUN|,|ADJ|,|golyóálló|,|golyóálló|
False,|NOUN|,|NOUN|,|[]|,|ADV|,|bújva|,|bújva|
False,|ADV|,|ADV|,|[]|,|PRON|,|Amióta|,|Amióta|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|sem|,|sem|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|sem|,|sem|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|pedig|,|pedig|
False,|ADJ|,|ADJ|,|[]|,|NUM|,|elegendő|,|elegendő|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|pedig|,|pedig|
False,|DET|,|DET|,|[]|,|PRON|,|ez|,|ez|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hazánk|,|Hazánk|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Mozgalom|,|Mozgalom|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|ADV|,|ADV|,|[]|,|CONJ|,|Ezért|,|Ezért|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|fontosságúként|,|fontosságúként|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|demotiváltságot|,|demotiváltságot|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hazánk|,|Hazánk|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Mozgalom|,|Mozgalom|
False,|DET|,|DET|,|[]|,|NUM|,|többek|,|többek|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|ilyen|,|ilyen|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hazánk|,|Hazánk|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Rétvári|,|Rétvári|
False,|AUX|,|AUX|,|[]|,|VERB|,|fog|,|fog|
False,|PROPN|,|NUM|,|[]|,|NUM|,|13.30|,|13.30|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|RÉTVÁRI|,|RÉTVÁRI|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ház|,|Ház|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|SCONJ|,|SCONJ|,|[]|,|CONJ|,|minthogyha|,|minthogyha|
False,|AUX|,|AUX|,|[]|,|VERB|,|volna|,|volna|
False,|PRON|,|PRON|,|[]|,|ADJ|,|saját|,|saját|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|PRON|,|PRON|,|[]|,|ADJ|,|saját|,|saját|
False,|ADV|,|ADV|,|[]|,|ADV|,|mindig|,|mindig|
False,|ADV|,|ADJ|,|ADV|,|ADV|,|direkt|,|direkt|
False,|ADV|,|ADV|,|[]|,|PRON|,|azért|,|azért|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Úr|,|Úr|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|AUX|,|AUX|,|[]|,|VERB|,|volt|,|volt|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|de|,|de|
False,|DET|,|DET|,|[]|,|PRON|,|ebben|,|ebben|
False,|AUX|,|AUX|,|[]|,|VERB|,|fog|,|fog|
False,|NOUN|,|NOUN|,|[]|,|PRON|,|önök|,|önök|
False,|NOUN|,|PRON|,|NOUN|,|NOUN|,|mással|,|mással|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahova|,|ahova|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|nemcsak|,|nemcsak|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hanem|,|hanem|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADJ|,|ADV|,|ADV|,|direkt|,|direkt|
False,|ADV|,|ADV|,|[]|,|PRON|,|azért|,|azért|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|AUX|,|AUX|,|[]|,|VERB|,|fognak|,|fognak|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|PRON|,|mindeközben|,|mindeközben|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|pedig|,|pedig|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|De|,|De|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|PRON|,|ott|,|ott|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Jobbiknak|,|Jobbiknak|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Gárda|,|Gárda|
False,|ADV|,|ADV|,|[]|,|PRON|,|ott|,|ott|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|NUM|,|sokszor|,|sokszor|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|ADV|,|ADV|,|ADV|,|CONJ|,|akár|,|akár|
False,|PRON|,|PRON|,|[]|,|NOUN|,|más|,|más|
False,|DET|,|PRON|,|[]|,|PRON|,|ezeket|,|ezeket|
False,|DET|,|DET|,|[]|,|NUM|,|sok|,|sok|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|NOUN|,|ADV|,|NOUN|,|ADV|,|pont|,|pont|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezért|,|ezért|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|De|,|De|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|nemcsak|,|nemcsak|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hanem|,|hanem|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezért|,|ezért|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|PRON|,|[]|,|PRON|,|azoknak|,|azoknak|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|ADV|,|ADV|,|[]|,|ADP|,|Szerintem|,|Szerintem|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|bármilyen|,|bármilyen|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|aláírnáe|,|aláírnáe|
False,|PRON|,|PRON|,|PRON|,|ADV|,|azon|,|azon|
False,|VERB|,|AUX|,|VERB|,|VERB|,|lehet|,|lehet|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|de|,|de|
False,|PRON|,|ADJ|,|PRON|,|PRON|,|bármilyen|,|bármilyen|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|AUX|,|AUX|,|[]|,|VERB|,|legyen|,|legyen|
False,|ADV|,|ADV|,|[]|,|ADP|,|szerintem|,|szerintem|
False,|ADV|,|ADV|,|[]|,|ADV|,|leginkább|,|leginkább|
False,|NOUN|,|ADJ|,|NOUN|,|NOUN|,|tized|,|tized|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
