huspacy lemma ==huspacy em_lemma == emagyar lemma,huspacy lemma,huspacy em_lemma,emagyar lemma,huspacy token,emagyar token
True,|tagállam|,|tagállam|,|tagállam|,|tagállamával|,|tagállamával|
False,|is|,|None|,|is|,|is|,|is|
True,|konfliktus|,|konfliktus|,|konfliktus|,|konfliktusba|,|konfliktusba|
True,|kerül|,|kerül|,|kerül|,|kerül|,|kerül|
False,|azért|,|None|,|az|,|azért|,|azért|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
False,|elér|,|elérik|,|elér|,|elérje|,|elérje|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|az|,|az|,|az|,|az|,|az|
True,|Audi|,|Audi|,|Audi|,|Audinak|,|Audinak|
True,|és|,|és|,|és|,|és|,|és|
True,|a|,|a|,|a|,|a|,|a|
True,|többi|,|többi|,|többi|,|többi|,|többi|
True,|multi|,|multi|,|multi|,|multinak|,|multinak|
True,|ne|,|ne|,|ne|,|ne|,|ne|
True,|tud|,|tud|,|tud|,|tudják|,|tudják|
True,|növel|,|növel|,|növel|,|növelni|,|növelni|
True,|az|,|az|,|az|,|az|,|az|
True,|adóteher|,|adóteher|,|adóteher|,|adóterhét|,|adóterhét|
False,|.|,|None|,|.|,|.|,|.|
True,|ami|,|ami|,|ami|,|Amit|,|Amit|
False,|ön|,|None|,|ön|,|önök|,|önök|
True,|egy|,|egy|,|egy|,|egy|,|egy|
True,|szuverenitási|,|szuverenitási|,|szuverenitási|,|szuverenitási|,|szuverenitási|
True,|kérdés|,|kérdés|,|kérdés|,|kérdésként|,|kérdésként|
False,|fog|,|None|,|fog|,|fognak|,|fognak|
True,|beállít|,|beállít|,|beállít|,|beállítani|,|beállítani|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|az|,|az|,|az|,|az|,|az|
True,|úgynevezett|,|úgynevezett|,|úgynevezett|,|úgynevezett|,|úgynevezett|
True,|globális|,|globális|,|globális|,|globális|,|globális|
True,|multiadó|,|multiadó|,|multiadó|,|multiadó|,|multiadó|
True,|kérdés|,|kérdés|,|kérdés|,|kérdése|,|kérdése|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|valójában|,|valójában|,|valójában|,|valójában|,|valójában|
True,|nem|,|nem|,|nem|,|nem|,|nem|
True,|a|,|a|,|a|,|a|,|a|
True,|magyar|,|magyar|,|magyar|,|magyar|,|magyar|
True,|szuverenitás|,|szuverenitás|,|szuverenitás|,|szuverenitásról|,|szuverenitásról|
True,|szól|,|szól|,|szól|,|szól|,|szól|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hanem|,|hanem|,|hanem|,|hanem|,|hanem|
True,|az|,|az|,|az|,|arról|,|arról|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
False,|az|,|None|,|az|,|azoknak|,|azoknak|
True,|a|,|a|,|a|,|a|,|a|
True,|cég|,|cég|,|cég|,|cégeknek|,|cégeknek|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|aki|,|aki|,|aki|,|akiket|,|akiket|
False,|ön|,|None|,|ön|,|önök|,|önök|
True,|idehoz|,|idehoz|,|idehoz|,|idehoztak|,|idehoztak|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|aki|,|aki|,|aki|,|akiket|,|akiket|
False,|kivesz|,|kivet|,|kivesz|,|kivettek|,|kivettek|
True,|a|,|a|,|a|,|a|,|a|
True,|közteherviselés|,|közteherviselés|,|közteherviselés|,|közteherviselés|,|közteherviselés|
True,|teher|,|teher|,|teher|,|terhe|,|terhe|
True,|alól|,|alól|,|alól|,|alól|,|alól|
True,|a|,|a|,|a|,|a|,|a|
True,|stratégiai|,|stratégiai|,|stratégiai|,|stratégiai|,|stratégiai|
True,|partnerség|,|partnerség|,|partnerség|,|partnerségek|,|partnerségek|
True,|keret|,|keret|,|keret|,|keretében|,|keretében|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|ne|,|ne|,|ne|,|ne|,|ne|
True,|kell|,|kell|,|kell|,|kelljen|,|kelljen|
True,|megemel|,|megemel|,|megemel|,|megemelniük|,|megemelniük|
True,|a|,|a|,|a|,|a|,|a|
True,|társasági|,|társasági|,|társasági|,|társasági|,|társasági|
False,|adój|,|adó|,|adó|,|adójukat|,|adójukat|
False,|.|,|None|,|.|,|.|,|.|
True,|az|,|az|,|az|,|Az|,|Az|
True,|egész|,|egész|,|egész|,|egész|,|egész|
True,|gazdaságpolitika|,|gazdaságpolitika|,|gazdaságpolitika|,|gazdaságpolitika|,|gazdaságpolitika|
True,|az|,|az|,|az|,|arra|,|arra|
True,|épül|,|épül|,|épül|,|épül|,|épül|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
True,|a|,|a|,|a|,|a|,|a|
True,|német|,|német|,|német|,|német|,|német|
True,|tőke|,|tőke|,|tőke|,|tőkét|,|tőkét|
True,|kiszolgál|,|kiszolgál|,|kiszolgál|,|kiszolgálják|,|kiszolgálják|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|a|,|a|,|a|,|a|,|a|
True,|miniszterelnök|,|miniszterelnök|,|miniszterelnök|,|miniszterelnök|,|miniszterelnök|
True,|a|,|a|,|a|,|a|,|a|
True,|német|,|német|,|német|,|német|,|német|
True,|tőke|,|tőke|,|tőke|,|tőke|,|tőke|
True,|érdek|,|érdek|,|érdek|,|érdekei|,|érdekei|
True,|szerint|,|szerint|,|szerint|,|szerint|,|szerint|
True,|szavaz|,|szavaz|,|szavaz|,|szavaz|,|szavaz|
True,|a|,|a|,|a|,|a|,|a|
False,|Tanács|,|Tanács|,|tanács|,|Tanács|,|Tanács|
True,|ülés|,|ülés|,|ülés|,|ülésén|,|ülésén|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|a|,|a|,|a|,|a|,|a|
True,|német|,|német|,|német|,|német|,|német|
True,|kancellár|,|kancellár|,|kancellár|,|kancellárral|,|kancellárral|
True,|97|,|97|,|97|,|97|,|97|
True,|százalék|,|százalék|,|százalék|,|százalékban|,|százalékban|
True,|megegyező|,|megegyező|,|megegyező|,|megegyező|,|megegyező|
True,|mód|,|mód|,|mód|,|módon|,|módon|
False,|(|,|None|,|(|,|(|,|(|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
True,|Bence|,|Bence|,|Bence|,|Bence|,|Bence|
False,|:|,|None|,|:|,|:|,|:|
False,|Európa-párti|,|None|,|Európa-párti|,|Európa-pártiak|,|Európa-pártiak|
True,|van|,|van|,|van|,|vagyunk|,|vagyunk|
True,|vagy|,|vagy|,|vagy|,|vagy|,|vagy|
False,|Európa-ellenes|,|None|,|Európa-ellenes|,|Európa-ellenesek|,|Európa-ellenesek|
False,|?|,|None|,|?|,|?|,|?|
False,|)|,|None|,|)|,|)|,|)|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|és|,|és|,|és|,|és|,|és|
True,|minden|,|minden|,|minden|,|mindent|,|mindent|
False,|elér|,|elérik|,|elér|,|elérnek|,|elérnek|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
True,|a|,|a|,|a|,|a|,|a|
True,|német|,|német|,|német|,|német|,|német|
True,|tőke|,|tőke|,|tőke|,|tőkének|,|tőkének|
True,|ne|,|ne|,|ne|,|ne|,|ne|
True,|nő|,|nő|,|nő|,|nőjön|,|nőjön|
True,|az|,|az|,|az|,|az|,|az|
False,|adóterhe|,|None|,|adóteher|,|adóterhe|,|adóterhe|
False,|.|,|None|,|.|,|.|,|.|
True,|a|,|a|,|a|,|A|,|A|
True,|globális|,|globális|,|globális|,|globális|,|globális|
True,|minimumadó|,|minimumadó|,|minimumadó|,|minimumadóval|,|minimumadóval|
True,|egyetért|,|egyetért|,|egyetért|,|egyetértenek|,|egyetértenek|
True,|a|,|a|,|a|,|a|,|a|
True,|magyar|,|magyar|,|magyar|,|magyar|,|magyar|
True,|ember|,|ember|,|ember|,|emberek|,|emberek|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|az|,|az|,|az|,|azzal|,|azzal|
True,|azonban|,|azonban|,|azonban|,|azonban|,|azonban|
True,|nem|,|nem|,|nem|,|nem|,|nem|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
False,|ön|,|None|,|ön|,|önök|,|önök|
True,|elutasít|,|elutasít|,|elutasít|,|elutasítják|,|elutasítják|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|az|,|az|,|az|,|azzal|,|azzal|
True,|nem|,|nem|,|nem|,|nem|,|nem|
True,|ért|,|ért|,|ért|,|értenek|,|értenek|
True,|egyet|,|egyet|,|egyet|,|egyet|,|egyet|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
True,|ön|,|ön|,|ön|,|önöknek|,|önöknek|
True,|fontos|,|fontos|,|fontos|,|fontosabb|,|fontosabb|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
True,|az|,|az|,|az|,|az|,|az|
True,|Audi|,|Audi|,|Audi|,|Audi|,|Audi|
True,|9|,|9|,|9|,|9|,|9|
True,|százalékos|,|százalékos|,|százalékos|,|százalékos|,|százalékos|
True,|társasági|,|társasági|,|társasági|,|társasági|,|társasági|
True,|adó|,|adó|,|adó|,|adót|,|adót|
True,|fizet|,|fizet|,|fizet|,|fizessen|,|fizessen|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|mint|,|mint|,|mint|,|mint|,|mint|
True,|az|,|az|,|az|,|az|,|az|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
True,|mond|,|mond|,|mond|,|mondjuk|,|mondjuk|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|megemel|,|megemel|,|megemel|,|megemeljék|,|megemeljék|
True,|a|,|a|,|a|,|a|,|a|
True,|közalkalmazott|,|közalkalmazott|,|közalkalmazott|,|közalkalmazottak|,|közalkalmazottak|
True,|bér|,|bér|,|bér|,|bérét|,|bérét|
False,|.|,|None|,|.|,|.|,|.|
True,|az|,|az|,|az|,|Az|,|Az|
True,|egész|,|egész|,|egész|,|egész|,|egész|
True,|vita|,|vita|,|vita|,|vita|,|vita|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|ami|,|ami|,|ami|,|amit|,|amit|
False,|ön|,|None|,|ön|,|önök|,|önök|
True,|ismételt|,|ismételt|,|ismételt|,|ismételten|,|ismételten|
True,|hazug|,|hazug|,|hazug|,|hazug|,|hazug|
True,|mód|,|mód|,|mód|,|módon|,|módon|
True,|szuverenitási|,|szuverenitási|,|szuverenitási|,|szuverenitási|,|szuverenitási|
True,|vita|,|vita|,|vita|,|vitának|,|vitának|
False,|fog|,|None|,|fog|,|fognak|,|fognak|
True,|beállít|,|beállít|,|beállít|,|beállítani|,|beállítani|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|az|,|az|,|az|,|arról|,|arról|
True,|szól|,|szól|,|szól|,|szól|,|szól|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
False,|ön|,|None|,|ön|,|önök|,|önök|
True,|szerint|,|szerint|,|szerint|,|szerint|,|szerint|
True,|Magyarország|,|Magyarország|,|Magyarország|,|Magyarországnak|,|Magyarországnak|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
True,|kell|,|kell|,|kell|,|kell|,|kell|
True,|rész|,|rész|,|rész|,|részt|,|részt|
True,|vesz|,|vesz|,|vesz|,|vennie|,|vennie|
True,|a|,|a|,|a|,|a|,|a|
True,|nemzetközi|,|nemzetközi|,|nemzetközi|,|nemzetközi|,|nemzetközi|
True,|verseny|,|verseny|,|verseny|,|versenyben|,|versenyben|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
True,|a|,|a|,|a|,|a|,|a|
True,|lehető|,|lehető|,|lehető|,|lehető|,|lehető|
False,|legkevesebb|,|kevés|,|kevés|,|legkevesebb|,|legkevesebb|
True,|pénz|,|pénz|,|pénz|,|pénzt|,|pénzt|
True,|szed|,|szed|,|szed|,|szedje|,|szedje|
False,|be|,|None|,|be|,|be|,|be|
False,|az|,|None|,|az|,|azoktól|,|azoktól|
True,|a|,|a|,|a|,|a|,|a|
True,|cég|,|cég|,|cég|,|cégektől|,|cégektől|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|aki|,|aki|,|aki|,|akiknek|,|akiknek|
True,|a|,|a|,|a|,|a|,|a|
False,|legtöbb|,|None|,|sok|,|legtöbbje|,|legtöbbje|
True,|van|,|van|,|van|,|van|,|van|
False,|.|,|None|,|.|,|.|,|.|
True,|a|,|a|,|a|,|A|,|A|
True,|multiadó|,|multiadó|,|multiadó|,|multiadók|,|multiadók|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|amely|,|amely|,|amely|,|amelyeket|,|amelyeket|
True,|néha-néha|,|néha-néha|,|néha-néha|,|néha-néha|,|néha-néha|
True,|kivet|,|kivet|,|kivet|,|kivetnek|,|kivetnek|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|ha|,|ha|,|ha|,|ha|,|ha|
True,|a|,|a|,|a|,|a|,|a|
True,|költségvetés|,|költségvetés|,|költségvetés|,|költségvetés|,|költségvetés|
True,|rossz|,|rossz|,|rossz|,|rossz|,|rossz|
True,|helyzet|,|helyzet|,|helyzet|,|helyzetben|,|helyzetben|
True,|van|,|van|,|van|,|van|,|van|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|eltörpül|,|eltörpül|,|eltörpül|,|eltörpül|,|eltörpül|
True,|a|,|a|,|a|,|a|,|a|
True,|mellett|,|mellett|,|mellett|,|mellett|,|mellett|
True,|a|,|a|,|a|,|a|,|a|
False,|több|,|sok|,|sok|,|több|,|több|
True,|ezer|,|ezer|,|ezer|,|ezer|,|ezer|
True,|milliárd|,|milliárd|,|milliárd|,|milliárd|,|milliárd|
True,|mellett|,|mellett|,|mellett|,|mellett|,|mellett|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|ami|,|ami|,|ami|,|amit|,|amit|
False,|ön|,|None|,|ön|,|önök|,|önök|
True,|nem|,|nem|,|nem|,|nem|,|nem|
True,|szed|,|szed|,|szed|,|szedtek|,|szedtek|
False,|be|,|None|,|be|,|be|,|be|
True,|sem|,|sem|,|sem|,|sem|,|sem|
True,|a|,|a|,|a|,|a|,|a|
True,|szennyező|,|szennyező|,|szennyező|,|szennyező|,|szennyező|
True,|nagyvállalat|,|nagyvállalat|,|nagyvállalat|,|nagyvállalatoktól|,|nagyvállalatoktól|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|sem|,|sem|,|sem|,|sem|,|sem|
False,|egyéb|,|None|,|egyéb|,|egyéb|,|egyéb|
True,|multinacionális|,|multinacionális|,|multinacionális|,|multinacionális|,|multinacionális|
True,|nagyvállalat|,|nagyvállalat|,|nagyvállalat|,|nagyvállalattól|,|nagyvállalattól|
False,|.|,|None|,|.|,|.|,|.|
True,|ha|,|ha|,|ha|,|Ha|,|Ha|
True,|megnéz|,|megnéz|,|megnéz|,|megnézik|,|megnézik|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
True,|egy|,|egy|,|egy|,|egy|,|egy|
True,|munkahely|,|munkahely|,|munkahely|,|munkahelyre|,|munkahelyre|
False,|leosztva|,|leoszt|,|leoszt|,|leosztva|,|leosztva|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|tehát|,|tehát|,|tehát|,|tehát|,|tehát|
True,|egy|,|egy|,|egy|,|egy|,|egy|
True,|munkahely|,|munkahely|,|munkahely|,|munkahelyet|,|munkahelyet|
False,|teremtve|,|teremt|,|teremt|,|teremtve|,|teremtve|
True,|mennyi|,|mennyi|,|mennyi|,|mennyi|,|mennyi|
False,|adóterh|,|adóteher|,|adóteher|,|adóterhe|,|adóterhe|
True,|van|,|van|,|van|,|van|,|van|
True,|az|,|az|,|az|,|az|,|az|
True,|Audi|,|Audi|,|Audi|,|Audinak|,|Audinak|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|mennyi|,|mennyi|,|mennyi|,|mennyi|,|mennyi|
False,|adóterhe|,|adóteher|,|adóteher|,|adóterhe|,|adóterhe|
True,|van|,|van|,|van|,|van|,|van|
True,|a|,|a|,|a|,|a|,|a|
True,|többi|,|többi|,|többi|,|többi|,|többi|
True,|német|,|német|,|német|,|német|,|német|
True,|nagyvállalat|,|nagyvállalat|,|nagyvállalat|,|nagyvállalatnak|,|nagyvállalatnak|
True,|és|,|és|,|és|,|és|,|és|
True,|mennyi|,|mennyi|,|mennyi|,|mennyi|,|mennyi|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|mond|,|mond|,|mond|,|mondjuk|,|mondjuk|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|egy|,|egy|,|egy|,|egy|,|egy|
True,|fodrász|,|fodrász|,|fodrász|,|fodrásznak|,|fodrásznak|
False,"|,|",|None|,"|,|","|,|","|,|"
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
True,|az|,|az|,|az|,|azt|,|azt|
False,|fog|,|None|,|fog|,|fogják|,|fogják|
True,|lát|,|lát|,|lát|,|látni|,|látni|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
False,|míg|,|None|,|míg|,|míg|,|míg|
True,|a|,|a|,|a|,|a|,|a|
True,|magyar|,|magyar|,|magyar|,|magyar|,|magyar|
False,|kis-|,|None|,|kis|,|kis-|,|kis-|
True,|és|,|és|,|és|,|és|,|és|
True,|középvállalkozás|,|középvállalkozás|,|középvállalkozás|,|középvállalkozásokat|,|középvállalkozásokat|
True,|terhel|,|terhel|,|terhel|,|terhelik|,|terhelik|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|és|,|és|,|és|,|és|,|és|
True,|most|,|most|,|most|,|most|,|most|
True,|az|,|az|,|az|,|arra|,|arra|
True,|készül|,|készül|,|készül|,|készülnek|,|készülnek|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
True,|még|,|még|,|még|,|még|,|még|
False,|jól|,|jobban|,|jobban|,|jobban|,|jobban|
True,|megterhel|,|megterhel|,|megterhel|,|megterheljék|,|megterheljék|
True,|ők|,|ők|,|ők|,|őket|,|őket|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|közben|,|közben|,|közben|,|közben|,|közben|
True,|a|,|a|,|a|,|a|,|a|
True,|multinacionális|,|multinacionális|,|multinacionális|,|multinacionális|,|multinacionális|
True,|nagyvállalat|,|nagyvállalat|,|nagyvállalat|,|nagyvállalatoknak|,|nagyvállalatoknak|
False,"|,|",|None|,"|,|","|,|","|,|"
False,|az|,|None|,|az|,|azoknak|,|azoknak|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|aki|,|aki|,|aki|,|akiknek|,|akiknek|
False,|lesz|,|van|,|lesz|,|lenne|,|lenne|
True,|lehetőség|,|lehetőség|,|lehetőség|,|lehetőségük|,|lehetőségük|
True,|ez|,|ez|,|ez|,|ezt|,|ezt|
True,|kifizet|,|kifizet|,|kifizet|,|kifizetni|,|kifizetni|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|nem|,|nem|,|nem|,|nem|,|nem|
True,|növel|,|növel|,|növel|,|növelik|,|növelik|
True,|az|,|az|,|az|,|az|,|az|
False,|adóterh|,|adóteher|,|adóteher|,|adóterhét|,|adóterhét|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|most|,|most|,|most|,|most|,|most|
True,|már|,|már|,|már|,|már|,|már|
True,|nemzetközi|,|nemzetközi|,|nemzetközi|,|nemzetközi|,|nemzetközi|
True,|harc|,|harc|,|harc|,|harcot|,|harcot|
False,|is|,|None|,|is|,|is|,|is|
True,|folytat|,|folytat|,|folytat|,|folytatnak|,|folytatnak|
False,|azért|,|None|,|az|,|azért|,|azért|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
True,|az|,|az|,|az|,|az|,|az|
True,|Audi|,|Audi|,|Audi|,|Audinak|,|Audinak|
True,|és|,|és|,|és|,|és|,|és|
True,|a|,|a|,|a|,|a|,|a|
False,|többi|,|None|,|többi|,|többinek|,|többinek|
True,|ne|,|ne|,|ne|,|ne|,|ne|
True,|kell|,|kell|,|kell|,|kelljen|,|kelljen|
True,|valódi|,|valódi|,|valódi|,|valódi|,|valódi|
True,|mód|,|mód|,|mód|,|módon|,|módon|
True,|rész|,|rész|,|rész|,|részt|,|részt|
True,|vesz|,|vesz|,|vesz|,|venni|,|venni|
True,|a|,|a|,|a|,|a|,|a|
True,|közteherviselés|,|közteherviselés|,|közteherviselés|,|közteherviselésben|,|közteherviselésben|
False,|.|,|None|,|.|,|.|,|.|
False,|azért|,|None|,|azért|,|Azért|,|Azért|
False,|is|,|None|,|is|,|is|,|is|
True,|faramuci|,|faramuci|,|faramuci|,|faramuci|,|faramuci|
False,|ez|,|None|,|ez|,|ez|,|ez|
True,|a|,|a|,|a|,|a|,|a|
True,|helyzet|,|helyzet|,|helyzet|,|helyzet|,|helyzet|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|mert|,|mert|,|mert|,|mert|,|mert|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|minden|,|None|,|minden|,|minden|,|minden|
True,|lépés|,|lépés|,|lépés|,|lépésüket|,|lépésüket|
True,|megpróbál|,|megpróbál|,|megpróbál|,|megpróbálják|,|megpróbálják|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
True,|beállít|,|beállít|,|beállít|,|beállítani|,|beállítani|
False,"|,|",|None|,"|,|","|,|","|,|"
False,|mintha|,|None|,|mintha|,|mintha|,|mintha|
True,|a|,|a|,|a|,|a|,|a|
True,|magyar|,|magyar|,|magyar|,|magyar|,|magyar|
True,|érdek|,|érdek|,|érdek|,|érdekek|,|érdekek|
True,|vezérel|,|vezérel|,|vezérel|,|vezérelnék|,|vezérelnék|
False,|.|,|None|,|.|,|.|,|.|
True,|nem|,|nem|,|nem|,|Nem|,|Nem|
True,|magyar|,|magyar|,|magyar|,|magyar|,|magyar|
True,|érdek|,|érdek|,|érdek|,|érdek|,|érdek|
True,|az|,|az|,|az|,|az|,|az|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
True,|a|,|a|,|a|,|a|,|a|
True,|német|,|német|,|német|,|német|,|német|
True,|nagytőke|,|nagytőke|,|nagytőke|,|nagytőke|,|nagytőke|
True,|ne|,|ne|,|ne|,|ne|,|ne|
True,|fizet|,|fizet|,|fizet|,|fizessen|,|fizessen|
True,|adó|,|adó|,|adó|,|adót|,|adót|
False,|.|,|None|,|.|,|.|,|.|
True,|ez|,|ez|,|ez|,|Ez|,|Ez|
True,|német|,|német|,|német|,|német|,|német|
True,|érdek|,|érdek|,|érdek|,|érdek|,|érdek|
False,|.|,|None|,|.|,|.|,|.|
True,|ez|,|ez|,|ez|,|Ez|,|Ez|
True,|nem|,|nem|,|nem|,|nem|,|nem|
True,|ez|,|ez|,|ez|,|ennek|,|ennek|
True,|a|,|a|,|a|,|a|,|a|
False,|Házik|,|None|,|ház|,|Háznak|,|Háznak|
True,|az|,|az|,|az|,|az|,|az|
True,|érdek|,|érdek|,|érdek|,|érdeke|,|érdeke|
False,"|,|",|None|,"|,|","|,|","|,|"
False,|ez|,|None|,|ez|,|ez|,|ez|
True,|a|,|a|,|a|,|a|,|a|
True,|Bundestag|,|Bundestag|,|Bundestag|,|Bundestagnak|,|Bundestagnak|
True,|az|,|az|,|az|,|az|,|az|
True,|érdek|,|érdek|,|érdek|,|érdeke|,|érdeke|
False,|;|,|None|,|;|,|;|,|;|
True,|ha|,|ha|,|ha|,|ha|,|ha|
True,|ez|,|ez|,|ez|,|ezt|,|ezt|
True,|akar|,|akar|,|akar|,|akarják|,|akarják|
True,|képvisel|,|képvisel|,|képvisel|,|képviselni|,|képviselni|
False,"|,|",|None|,"|,|","|,|","|,|"
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|ott|,|None|,|ott|,|ott|,|ott|
True,|kell|,|kell|,|kell|,|kell|,|kell|
True,|ez|,|ez|,|ez|,|erről|,|erről|
True,|felszólal|,|felszólal|,|felszólal|,|felszólalni|,|felszólalni|
False,|.|,|None|,|.|,|.|,|.|
True,|összesség|,|összesség|,|összesség|,|Összességében|,|Összességében|
True,|a|,|a|,|a|,|a|,|a|
True,|mi|,|mi|,|mi|,|mi|,|mi|
True,|álláspont|,|álláspont|,|álláspont|,|álláspontunk|,|álláspontunk|
True,|az|,|az|,|az|,|az|,|az|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
True,|a|,|a|,|a|,|a|,|a|
True,|globális|,|globális|,|globális|,|globális|,|globális|
True,|multiadó|,|multiadó|,|multiadó|,|multiadó|,|multiadó|
True,|egy|,|egy|,|egy|,|egy|,|egy|
True,|dolog|,|dolog|,|dolog|,|dolog|,|dolog|
True,|miatt|,|miatt|,|miatt|,|miatt|,|miatt|
True,|jó|,|jó|,|jó|,|jó|,|jó|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|bár|,|bár|,|bár|,|bár|,|bár|
True,|tud|,|tud|,|tud|,|tudom|,|tudom|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
True,|ő|,|ő|,|ő|,|benne|,|benne|
True,|van|,|van|,|van|,|van|,|van|
True,|a|,|a|,|a|,|a|,|a|
True,|globális|,|globális|,|globális|,|globális|,|globális|
True,|szó|,|szó|,|szó|,|szó|,|szó|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|ami|,|ami|,|ami|,|amit|,|amit|
False,|ön|,|None|,|ön|,|önök|,|önök|
True,|nem|,|nem|,|nem|,|nem|,|nem|
True,|szeret|,|szeret|,|szeret|,|szeretnek|,|szeretnek|
False,|:|,|None|,|:|,|:|,|:|
True,|mert|,|mert|,|mert|,|mert|,|mert|
True,|az|,|az|,|az|,|az|,|az|
False,|is|,|None|,|is|,|is|,|is|
True,|ő|,|ő|,|ő|,|benne|,|benne|
True,|van|,|van|,|van|,|van|,|van|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
True,|multi|,|multi|,|multi|,|multi|,|multi|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|és|,|és|,|és|,|és|,|és|
True,|az|,|az|,|az|,|az|,|az|
False,|is|,|None|,|is|,|is|,|is|
False,"|,|",|None|,"|,|","|,|","|,|"
True,|hogy|,|hogy|,|hogy|,|hogy|,|hogy|
True,|adó|,|adó|,|adó|,|adó|,|adó|
False,|.|,|None|,|.|,|.|,|.|
True,|köszön|,|köszön|,|köszön|,|Köszönöm|,|Köszönöm|
True,|szép|,|szép|,|szép|,|szépen|,|szépen|
False,|.|,|None|,|.|,|.|,|.|
False,|(|,|None|,|(|,|(|,|(|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
True,|az|,|az|,|az|,|az|,|az|
True,|ellenzéki|,|ellenzéki|,|ellenzéki|,|ellenzéki|,|ellenzéki|
True,|padsor|,|padsor|,|padsor|,|padsorokból|,|padsorokból.|
huspacy,|.|,|None|,,|.|,
