huspacy lemma ==huspacy em_lemma == emagyar lemma,huspacy lemma,huspacy em_lemma,emagyar lemma,huspacy token,emagyar token
False,|is|,|None|,|is|,|is|,|is|
False,|sokszor|,|None|,|sok|,|sokszor|,|sokszor|
False,|más|,|None|,|más|,|más|,|más|
False,|ez|,|None|,|ez|,|ezeket|,|ezeket|
False,|sok|,|None|,|sok|,|sok|,|sok|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|is|,|None|,|is|,|is|,|is|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|be|,|None|,|be|,|be|,|be|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|nemcsak|,|None|,|nemcsak|,|nemcsak|,|nemcsak|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|is|,|None|,|is|,|is|,|is|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|is|,|None|,|is|,|is|,|is|
False,|az|,|None|,|az|,|azoknak|,|azoknak|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|szerinte|,|None|,|szerint|,|Szerintem|,|Szerintem|
False,|bármilyen|,|None|,|bármilyen|,|bármilyen|,|bármilyen|
False,|aláírnáe|,|None|,|aláírná|,|aláírnáe|,|aláírnáe|
False,|is|,|None|,|is|,|is|,|is|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|lesz|,|None|,|van|,|legyen|,|legyen|
False,|szerinte|,|None|,|szerint|,|szerintem|,|szerintem|
False,|inkább|,|None|,|inkább|,|leginkább|,|leginkább|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|Ön|,|None|,|ön|,|Önök|,|Önök|
False,|politikai|,|None|,|politikailag|,|politikailag|,|politikailag|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|azért|,|None|,|az|,|azért|,|azért|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|kétharmad|,|None|,|kéthárom|,|kétharmadával|,|kétharmadával|
False,|is|,|None|,|is|,|is|,|is|
False,|van|,|None|,|van|,|volt|,|volt|
False,|míg|,|None|,|míg|,|míg|,|míg|
False,|ön|,|None|,|ön|,|önnek|,|önnek|
False,|elhagyjáke|,|None|,|elhagyjáke|,|elhagyjáke|,|elhagyjáke|
False,|is|,|None|,|is|,|is|,|is|
False,|emellé|,|None|,|emellé|,|emellé|,|emellé|
False,|honnan|,|None|,|honnan|,|honnan|,|honnan|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|aki|,|None|,|aki|,|akikről|,|akikről|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|ennyi|,|None|,|ennyi|,|ennyien|,|ennyien|
False,|így|,|None|,|így|,|Így|,|Így|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Komjáthi|,|None|,|Komjáthi|,|Komjáthi|,|Komjáthi|
False,|KOMJÁTHI|,|None|,|KOMJÁTHI|,|KOMJÁTHI|,|KOMJÁTHI|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|az|,|None|,|az|,|azokon|,|azokon|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|Fidesz-kormány|,|None|,|Fidesz-kormány|,|Fidesz-kormány|,|Fidesz-kormány|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|kinevezett|,|None|,|kinevezett|,|kinevezetteken|,|kinevezetteken|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|lebukot|,|None|,|lebukot|,|lebukotte|,|lebukotte|
False,|beismertee|,|None|,|beismertee|,|beismertee|,|beismertee|
False,|ezer|,|None|,|ezer|,|ezreit|,|ezreit|
False,|eközben|,|None|,|eközben|,|Eközben|,|Eközben|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|maga|,|None|,|maga|,|magán|,|magán|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|is|,|None|,|is|,|is|,|is|
False,|míg|,|None|,|míg|,|Míg|,|Míg|
False,|addig|,|None|,|addig|,|addig|,|addig|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|van|,|None|,|van|,|volt|,|volt|
False,|Orbán-kormány|,|None|,|Orbán-kormány|,|Orbán-kormány|,|Orbán-kormány|
False,|is|,|None|,|is|,|is|,|is|
False,|van|,|None|,|van|,|volt|,|volt|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|több|,|None|,|sok|,|több|,|több|
False,|Atyaúristen|,|None|,|atyaúristen|,|Atyaúristen|,|Atyaúristen|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|is|,|None|,|is|,|is|,|is|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|ön|,|None|,|ön|,|Önök|,|Önök|
False,|előre|,|None|,|előre|,|előre|,|előre|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Orbán-kormány|,|None|,|Orbán-kormány|,|Orbán-kormány|,|Orbán-kormány|
False,|több|,|None|,|sok|,|több|,|több|
False,|miközben|,|None|,|miközben|,|miközben|,|miközben|
False,|Garancsi|,|None|,|Garancsi|,|Garancsi|,|Garancsi|
False,|Szíjj|,|None|,|szín|,|Szíjj|,|Szíjj|
False,|Tiborcz|,|None|,|Tiborcz|,|Tiborcz|,|Tiborcz|
False,|is|,|None|,|is|,|is|,|is|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|extrán|,|None|,|extra|,|extrán|,|extrán|
False,|tízezer|,|None|,|tízezer|,|tízezreit|,|tízezreit|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|frankó|,|None|,|frankó|,|frankót|,|frankót|
False,|lesz|,|None|,|lesz|,|legyenek|,|legyenek|
False,|gyakorlati|,|None|,|gyakorlatilag|,|gyakorlatilag|,|gyakorlatilag|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|Miniszterelnöki|,|None|,|miniszterelnöki|,|Miniszterelnöki|,|Miniszterelnöki|
False,|Kabinetiroda|,|None|,|kabinetiroda|,|Kabinetiroda|,|Kabinetiroda|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|van|,|None|,|van|,|volt|,|volt|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|fog|,|None|,|fog|,|fogja|,|fogja|
False,|olyannyira|,|None|,|olyannyira|,|olyannyira|,|olyannyira|
False,|sosem|,|None|,|sosem|,|sosem|,|sosem|
False,|annyira|,|None|,|annyira|,|annyira|,|annyira|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|13.40|,|None|,|13.40|,|13.40|,|13.40|
False,|úr|,|None|,|úr|,|úr|,|úr|
False,|kormányinfón|,|None|,|kormányinfó|,|Kormányinfón|,|Kormányinfón|
False,|semmilyen|,|None|,|semmilyen|,|semmilyen|,|semmilyen|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|is|,|None|,|is|,|is|,|is|
False,|van|,|None|,|van|,|volt|,|volt|
False,|több|,|None|,|sok|,|több|,|több|
False,|is|,|None|,|is|,|is|,|is|
False,|hogyha|,|None|,|hogyha|,|Hogyha|,|Hogyha|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|van|,|None|,|van|,|volt|,|volt|
False,|hogyha|,|None|,|hogyha|,|Hogyha|,|Hogyha|
False,|is|,|None|,|is|,|is|,|is|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|több|,|None|,|sok|,|több|,|több|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|hogyha|,|None|,|hogyha|,|hogyha|,|hogyha|
False,|inkább|,|None|,|inkább|,|leginkább|,|leginkább|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|először|,|None|,|először|,|legelőször|,|legelőször|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|hogyha|,|None|,|hogyha|,|hogyha|,|hogyha|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|mindez|,|None|,|mindez|,|mindezt|,|mindezt|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|is|,|None|,|is|,|is|,|is|
False,|okozó|,|None|,|okozó|,|okozói|,|okozói|
False,|így|,|None|,|így|,|így|,|így|
False,|is|,|None|,|is|,|is|,|is|
False,|ön|,|None|,|ön|,|Önök|,|Önök|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|inkább|,|None|,|inkább|,|leginkább|,|leginkább|
False,|kiszolgáltatott|,|None|,|kiszolgáltatott|,|kiszolgáltatottak|,|kiszolgáltatottak|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|is|,|None|,|is|,|is|,|is|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|semmilyen|,|None|,|semmilyen|,|semmilyen|,|semmilyen|
False,|egész|,|None|,|egész|,|egész|,|egész|
False,|hogyha|,|None|,|hogyha|,|Hogyha|,|Hogyha|
False,|ez|,|None|,|ez|,|ezekben|,|ezekben|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|okozó|,|None|,|okozó|,|okozója|,|okozója|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|hogyha|,|None|,|hogyha|,|hogyha|,|hogyha|
False,|mikor|,|None|,|mikor|,|mikor|,|mikor|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|is|,|None|,|is|,|is|,|is|
False,|lesz|,|None|,|lesz|,|lesz|,|lesz|
False,|ezért|,|None|,|ezért|,|Ezért|,|Ezért|
False,|sok|,|None|,|sok|,|sok|,|sok|
False,|minden|,|None|,|minden|,|mindenben|,|mindenben|
False,|ez|,|None|,|ez|,|ezekben|,|ezekben|
False,|zászlainkra|,|None|,|zászl|,|zászlainkra|,|zászlainkra|
False,|Dr.|,|None|,|dr.|,|Dr.|,|Dr.|
False,|Latorcai|,|None|,|latorcai|,|Latorcai|,|Latorcai|
False,|így|,|None|,|így|,|Így|,|Így|
False,|hogyha|,|None|,|hogyha|,|hogyha|,|hogyha|
False,|említett|,|None|,|említett|,|említetteken|,|említetteken|
False,|is|,|None|,|is|,|is|,|is|
False,|számos|,|None|,|számos|,|számos|,|számos|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|azért|,|None|,|az|,|azért|,|azért|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|Kunhalmi|,|None|,|kunhalmi|,|Kunhalmi|,|Kunhalmi|
False,|Komjáthi|,|None|,|Komjáthi|,|Komjáthi|,|Komjáthi|
False,|pár|,|None|,|pár|,|pár|,|pár|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|Kunhalmi|,|None|,|kunhalmi|,|Kunhalmi|,|Kunhalmi|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|Kunhalmi|,|None|,|kunhalmi|,|Kunhalmi|,|Kunhalmi|
False,|szóval|,|None|,|szóval|,|Szóval|,|Szóval|
False,|ön|,|None|,|ön|,|önöket|,|önöket|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|magyar|,|None|,|magyar|,|magyarok|,|magyarok|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|pár|,|None|,|pár|,|pár|,|pár|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|van|,|None|,|van|,|volt|,|volt|
False,|is|,|None|,|is|,|is|,|is|
False,|Kunhalmi|,|None|,|kunhalmi|,|Kunhalmi|,|Kunhalmi|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Fürjes|,|None|,|fürjes|,|Fürjes|,|Fürjes|
False,|Miniszterelnökség|,|None|,|miniszterelnökség|,|Miniszterelnökség|,|Miniszterelnökség|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|sajnos|,|None|,|sajnos|,|sajnos|,|sajnos|
False,|be|,|None|,|be|,|be|,|be|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|rajta|,|None|,|én|,|rajtam|,|rajtam|
False,|fog|,|None|,|fog|,|fognak|,|fognak|
False,|fog|,|None|,|fog|,|fognak|,|fognak|
False,|hogyha|,|None|,|hogyha|,|hogyha|,|hogyha|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|van|,|None|,|van|,|volt|,|volt|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|szóval|,|None|,|szóval|,|Szóval|,|Szóval|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|elvileg|,|None|,|elvileg|,|elvileg|,|elvileg|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|ez|,|None|,|ez|,|Ezen|,|Ezen|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlésben|,|Országgyűlésben|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|hegyvidéki|,|None|,|hegyvidéki|,|hegyvidékieknek|,|hegyvidékieknek|
False,|bel-budai|,|None|,|bel-budai|,|bel-budaiaknak|,|bel-budaiaknak|
False,|belőle|,|None|,|ő|,|belőle|,|belőle|
False,|hogyan|,|None|,|hogyan|,|hogyan|,|hogyan|
False,|ezáltal|,|None|,|ezáltal|,|ezáltal|,|ezáltal|
False,|hogyan|,|None|,|hogyan|,|hogyan|,|hogyan|
False,|Hegyvidék|,|None|,|hegyvidék|,|Hegyvidék|,|Hegyvidék|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|hogyha|,|None|,|hogyha|,|Hogyha|,|Hogyha|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|bármennyire|,|None|,|bármennyire|,|bármennyire|,|bármennyire|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|van|,|None|,|van|,|volt|,|volt|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|mindez|,|None|,|mindez|,|mindezt|,|mindezt|
False,|CT-|,|None|,|CT|,|CT-|,|CT-|
False,|több|,|None|,|többet|,|többet|,|többet|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|is|,|None|,|is|,|is|,|is|
False,|2018|,|None|,|2018|,|2018-ban|,|2018-ban|
False,|Kórház|,|None|,|kórház|,|Kórház|,|Kórház|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|is|,|None|,|is|,|is|,|is|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|Fürjes|,|None|,|fürjes|,|Fürjes|,|Fürjes|
False,|is|,|None|,|is|,|is|,|is|
False,|Kórház|,|None|,|kórház|,|Kórház|,|Kórház|
False,|itt|,|None|,|itt|,|Itt|,|Itt|
False,|sok|,|None|,|sok|,|sokra|,|sokra|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|hol|,|None|,|hol|,|hol|,|hol|
False,|lesz|,|None|,|lesz|,|lenne|,|lenne|
False,|Kórház|,|None|,|kórház|,|Kórház|,|Kórház|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|meddig|,|None|,|meddig|,|meddig|,|meddig|
False,|amíg|,|None|,|amíg|,|amíg|,|amíg|
False,|hol|,|None|,|hol|,|hol|,|hol|
False,|ugye|,|None|,|ugye|,|ugye|,|ugye|
False,|ugye|,|None|,|ugye|,|ugye|,|ugye|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|másik|,|None|,|másik|,|másik|,|másik|
False,|is|,|None|,|is|,|is|,|is|
False,|más|,|None|,|más|,|más|,|más|
False,|is|,|None|,|is|,|is|,|is|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|alacsonypadlós|,|None|,|alacsonypadlós|,|alacsonypadlós|,|alacsonypadlós|
False,|hol|,|None|,|hol|,|hol|,|hol|
False,|hol|,|None|,|hol|,|Hol|,|Hol|
False,|ez|,|None|,|ez|,|ezeknek|,|ezeknek|
False,|budapesti|,|None|,|budapesti|,|budapestiek|,|budapestiek|
False,|is|,|None|,|is|,|is|,|is|
False,|alacsonypadlós|,|None|,|alacsonypadlós|,|alacsonypadlós|,|alacsonypadlós|
False,|több|,|None|,|sok|,|többek|,|többek|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|több|,|None|,|sok|,|többek|,|többek|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|önö|,|None|,|ön|,|önökön|,|önökön|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|lesz|,|None|,|lesz|,|lenne|,|lenne|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|néhány|,|None|,|néhány|,|néhány|,|néhány|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|néhány|,|None|,|néhány|,|néhány|,|néhány|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|is|,|None|,|is|,|is|,|is|
False,|Kórház|,|None|,|kórház|,|Kórház|,|Kórház|
False,|ugye|,|None|,|ugye|,|ugye|,|ugye|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|RÉTVÁRI|,|None|,|rétvári|,|RÉTVÁRI|,|RÉTVÁRI|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|Fürjes|,|None|,|fürjes|,|Fürjes|,|Fürjes|
False,|tucat|,|None|,|tucat|,|tucatszor|,|tucatszor|
False,|lesz|,|None|,|lesz|,|lett|,|lett|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|vajon|,|None|,|vajon|,|vajon|,|vajon|
False,|hány|,|None|,|hány|,|hányszor|,|hányszor|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|Fürjes|,|None|,|fürjes|,|Fürjes|,|Fürjes|
False,|13.50|,|None|,|13.50|,|13.50|,|13.50|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|az|,|None|,|az|,|azokkal|,|azokkal|
False,|Fürjes|,|None|,|fürjes|,|Fürjes|,|Fürjes|
False,|is|,|None|,|is|,|is|,|is|
False,|ez|,|None|,|ez|,|ezekbe|,|ezekbe|
False,|sok|,|None|,|sok|,|sok|,|sok|
False,|ez|,|None|,|ez|,|ezekben|,|ezekben|
False,|igaz|,|None|,|igaz|,|igazat|,|igazat|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|mennyire|,|None|,|mennyire|,|mennyire|,|mennyire|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|ugyanakkor|,|None|,|ugyanakkor|,|Ugyanakkor|,|Ugyanakkor|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|is|,|None|,|is|,|is|,|is|
False,|Fővárosi|,|None|,|fővárosi|,|Fővárosi|,|Fővárosi|
False,|Közgyűlés|,|None|,|közgyűlés|,|Közgyűlésbe|,|Közgyűlésbe|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|annyira|,|None|,|annyira|,|annyira|,|annyira|
False,|DK|,|None|,|DK|,|DK-val|,|DK-val|
False,|be|,|None|,|be|,|be|,|be|
False,|be|,|None|,|be|,|be|,|be|
False,|semmilyen|,|None|,|semmilyen|,|semmilyen|,|semmilyen|
False,|elő|,|None|,|elő|,|elő|,|elő|
False,|amióta|,|None|,|amióta|,|amióta|,|amióta|
False,|Fővárosi|,|None|,|fővárosi|,|Fővárosi|,|Fővárosi|
False,|Közgyűlés|,|None|,|közgyűlés|,|Közgyűlés|,|Közgyűlés|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|semmilyen|,|None|,|semmilyen|,|semmilyen|,|semmilyen|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|mégis|,|None|,|mégis|,|mégis|,|mégis|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|amint|,|None|,|amint|,|amint|,|amint|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|DK-s|,|None|,|DK-sok|,|DK-sokat|,|DK-sokat|
False,|ez|,|None|,|ez|,|ezen|,|ezen|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|miközben|,|None|,|miközben|,|miközben|,|miközben|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|ezt-azt-amaz|,|None|,|ez|,|ezt-azt-amazt|,|ezt|
False,|is|,|None|,|is|,|is|,|is|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|Fővárosi|,|None|,|fővárosi|,|Fővárosi|,|Fővárosi|
False,|Közgyűlés|,|None|,|közgyűlés|,|Közgyűlés|,|Közgyűlés|
False,|több|,|None|,|sok|,|több|,|több|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|ön|,|None|,|ön|,|önöknek|,|önöknek|
False,|ugye|,|None|,|ugye|,|Ugye|,|Ugye|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|Egészséges|,|None|,|egészséges|,|Egészséges|,|Egészséges|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|ez|,|None|,|ez|,|ebből|,|ebből|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|budapesti|,|None|,|budapesti|,|budapestiek|,|budapestiek|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|van|,|None|,|van|,|volt|,|volt|
False,|elég|,|None|,|elég|,|elég|,|elég|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|Hagyó|,|None|,|hagyó|,|Hagyó|,|Hagyó|
False,|föl|,|None|,|föl|,|föl|,|föl|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|így|,|None|,|így|,|így|,|így|
False,|miért|,|None|,|miért|,|Miért|,|Miért|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|bármikor|,|None|,|bármikor|,|bármikor|,|bármikor|
False,|Egészséges|,|None|,|egészséges|,|Egészséges|,|Egészséges|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|vajon|,|None|,|vajon|,|vajon|,|vajon|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|Kórház|,|None|,|kórház|,|Kórházat|,|Kórházat|
False,|is|,|None|,|is|,|is|,|is|
False,|Ellátási|,|None|,|ellátási|,|Ellátási|,|Ellátási|
False,|Centrum|,|None|,|centrum|,|Centrumot|,|Centrumot|
False,|további|,|None|,|további|,|továbbiakban|,|továbbiakban|
False,|is|,|None|,|is|,|is|,|is|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|is|,|None|,|is|,|is|,|is|
False,|lesz|,|None|,|van|,|legyen|,|legyen|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|szerinte|,|None|,|szerint|,|szerintem|,|szerintem|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|előtte|,|None|,|előtt|,|előttünk|,|előttünk|
False,|egymás|,|None|,|egymás|,|egymásra|,|egymásra|
